,title,url
193,     DokeV            G-Star 2019 ,https://www.youtube.com/watch?v=mN-4Ak36oMo
194,"기대되는 신작 트레일러 같이 보기! | 국산겜 도깨비 DokeV, 파크 비욘드 Park BEYOND",https://www.youtube.com/watch?v=yiZnu8_8uZc
195,DokeV - 공식개발진 해설 | DokeV - Official Developer Walkthrough | Gamescom 2021 | REACTION!,https://www.youtube.com/watch?v=1rRGXgIxMFw
196,YOUTUBERS REAGINDO AO TRAILER DE GAMEPLAY DO DOKEV,https://www.youtube.com/watch?v=JPgYwLqEgw0
197,What Makes DOKEV Different or Better than Pokemon - Battles Info,https://www.youtube.com/watch?v=G-solc3_E38
198,"Pearl Abyss TRAILERS NEW GAMES | Crimson Desert, Shadow Arena, DokeV, Plan 8",https://www.youtube.com/watch?v=adzmB8C5mRA
199,DokeV :                                   !,https://www.youtube.com/watch?v=PgaFGV4eHo4
200,도깨비 붉은사막 개발사 보고 궁금해서 시작한 검은사막 리뷰(뉴비 편),https://www.youtube.com/watch?v=XDNT7-XW13w
201,MORE Gamers Live Reaction DokeV Gameplay Trailer at Gamescom 2021,https://www.youtube.com/watch?v=mom_2inFygA
202,C'EST QUOI  A ?! C'EST OUF !!   - DOKEV - R ACTION & ANALYSE !,https://www.youtube.com/watch?v=OGq7fuoewuc
203,Pearl Abyss new MMORPG - DokeV (coming soon),https://www.youtube.com/watch?v=8vEqVRyZUwc
204,DokeV는 MMO가 아닙니다!,https://www.youtube.com/watch?v=q0Ru2M4CUWQ&pp=ugMICgJrbxABGAE%3D
205,"DokeV - ""ROCKSTAR"" Special Theme Mix | Trailer Music Song Mix (Official Trailer Music - Soundtrack)",https://www.youtube.com/watch?v=Hd6i2xMJRdU
206,DokeV Announcement Reaction!,https://www.youtube.com/watch?v=FRava53Yj-8
207,Reaction to DokeV - Official Extended Gameplay Trailer | gamescom 2021,https://www.youtube.com/watch?v=c-0WBVOl6eY
208,"Kimetsu no Yaiba, KOF XV, Tales Of Arise, Dokev e mais - Opening Night Live Gamescom 2021",https://www.youtube.com/watch?v=VSvXSyvsp9U
209,DokeV - Gameplay Trailer - Gamescom 2021 - Open World MMO - KR/EN,https://www.youtube.com/watch?v=Vb4bwhG96JU
210,DokeV is the best game at Gamescom! #shorts,https://www.youtube.com/watch?v=SDdCKxl0J7U
211,The game I've been waiting for.... DokeV - Official Extended Gameplay Reaction!,https://www.youtube.com/watch?v=6tY_Qzjdlw8
212,DokeV REACTION // DokeV - World Premiere Gameplay Trailer | Gamescom 2021,https://www.youtube.com/watch?v=z0YzfS4LxR4
213,DOKEV: un OPEN WORLD K/POP con meccaniche POKEMON?! Sono confuso ma lo voglio!,https://www.youtube.com/watch?v=JkCwMV-mgPc
214,What is DokeV? | Upcoming PC and Console Game,https://www.youtube.com/watch?v=FD1JSCOmF-s
215,"Crimson Desert, Plan 8, DokeV, ce qu'on sait des nouveaux MMO Pearl Abyss",https://www.youtube.com/watch?v=nuxZkkLkH94
216,펄어비스 도깨비(DokeV) OST / ROCKSTAR (TAK Remix) [기타 커버],https://www.youtube.com/watch?v=QeoxjyZ3IoI
217,[도깨비] DoKeV  국뽕에 취하고 싶은 분들 이게임 입니다! 신작게임 게임플레이 영상 공개,https://www.youtube.com/watch?v=fkcIKQThyNE
218,"Monster Tamer 뉴스: DokeV의 귀환, Monster Rancher Remaster, Untamed Isles MMO Kickstarter 등!",https://www.youtube.com/watch?v=j5Jdp-hieWM&pp=ugMICgJrbxABGAE%3D
219,"Pearl Abyss - G Star 2019 Reaction - Crimson Desert, Plan 8, Dokev",https://www.youtube.com/watch?v=yCsZdUavrWE
220,DokeV - Official Video Trailer (Tak_Remix),https://www.youtube.com/watch?v=fRzCq2JI9oY
221,펄어비스 주가 상승!! 신작 도깨비(DokeV) 최초 게임 플레이 영상,https://www.youtube.com/watch?v=uES2NPiuOTU
222,Game Jaman Sekarang Ga Ada Obat | DokeV Trailer Gameplay | MMORPG Open World Terbaru 2021,https://www.youtube.com/watch?v=K8gbvYTuhM0
223,도깨비 - 공식 예고편,https://www.youtube.com/watch?v=Axnyf80R7uA
224,DOKEV [4K] - I AM READY FOR IT,https://www.youtube.com/watch?v=yYd5ddAfiuk
225,Rockstar [DokeV (도깨비) Trailer] Guitar cover,https://www.youtube.com/watch?v=LLwJAL5Ptz0
226,"""IS THAT A HAMMER?!"" DokeV REACTION | Hikaru REACTS",https://www.youtube.com/watch?v=c1SNUxijlhI
227,펄어비스 차기작 도깨비(Dokev) 짧은 인게임 영상.,https://www.youtube.com/watch?v=vdJSdT1go8k
228,Dokev Gamescom 2021 Reaction,https://www.youtube.com/watch?v=T7-NqQNVGBs
229,   GTA                                                           MGS    PS5    Gamescom2021       ,https://www.youtube.com/watch?v=K4vIkHhrpAw
230,The Best Game That Will Ever Come Out EVER!!! (DokeV),https://www.youtube.com/watch?v=GyuZbLlWMIs
231,MOBILE OPEN WORLD MMO POKEMON RIVAL?! | DokeV (도깨비),https://www.youtube.com/watch?v=21ZL8xtPrhQ
232,Partez   la D COUVERTE des DOKEBIS dans DOKEV : le nouveau JEU D LIRANT du studio Pearl Abyss !  ,https://www.youtube.com/watch?v=-ZH1qNn7__o
233,DokeV - G-Star 2019,https://www.youtube.com/watch?v=WJC0odiEqmA
234,Dokev Gamescom 2021 show case,https://www.youtube.com/watch?v=rIX2KEsyrb4
235,NOWE INFORMACJE O DokeV! Czy to nadal MMO?,https://www.youtube.com/watch?v=TGhSaD1dciw
236,New DokeV Trailer is Here!! | Lore and Gameplay!,https://www.youtube.com/watch?v=_Ux7KWGAe-k
237,도크브이 - 인사 공식 트레일러 공개 REACTION! | 2021년 펄어비스 커넥트 2019부터,https://www.youtube.com/watch?v=KDkTQpnevEE&pp=ugMICgJrbxABGAE%3D
238,"PASS OR PLAY? - ""DokeV""",https://www.youtube.com/watch?v=QTLjmWJSrZ0
239,DOKEV Gamescom Trailer LIVE REACTION,https://www.youtube.com/watch?v=IXvALUsvqVE
240,ROCKSTAR (TAK_Remix - EN Lyrics Video) | Trailer OST - DokeV Song,https://www.youtube.com/watch?v=EtFqh96-yHI
241,PEARL ABYSS RELEASES NEW THEME AND PICS FOR DoKeV! ALSO GOT SOME NEW GAME INFO!! DoKeBi? ;),https://www.youtube.com/watch?v=N2kN2xIomd8
242,DokeV Official Extended Gameplay Trailer | gamescom 2021 reaction,https://www.youtube.com/watch?v=uheZeLyNqNA
243,[검은사막M] 도깨비(DokeV) 게임 오버뷰! 최초공개 개발자인터뷰!,https://www.youtube.com/watch?v=SfwPd7ldh4I
244,DokeV Lo bueno y lo malo. Podr s jugarlo en tu PC?. Opini n t cnica.,https://www.youtube.com/watch?v=JuhsCLA700o
245,Upcoming Games Dokev Official Gameplay Trailer Reaction | Gamescom 2021,https://www.youtube.com/watch?v=a4NM7QQ2djw
246,DokeV Official Gameplay Trailer | Reaction GamesCom 2021,https://www.youtube.com/watch?v=BocClSW1lYU
247,GTA + 포켓몬 + 몬헌?? 톨보이의 게임스컴 2021 도깨비(Dokev) 트레일러 소감,https://www.youtube.com/watch?v=CebEg64vdi0
248,"L'ASIE ARRIVE EN FORCE DANS LE JEU VID O (DokeV, Black Myth Wukong, Lost Soul Aside...)",https://www.youtube.com/watch?v=zlO7hHrqSaI
249,WTH is DokeV?,https://www.youtube.com/watch?v=IR13hI-D9cI
250,YourRAGE Reacts To DokeV - Official Extended Gameplay Trailer,https://www.youtube.com/watch?v=mBEK0E53BOo
251,게임DoKeV 주제곡 Rock Star 부른 가수가 혹시 ITZY의 유나 아닐까?,https://www.youtube.com/watch?v=N2abmMJ3c2E
252,DokeV: The Online Game EVERYONE Will Be Playing Next Year ( Grand Theft Pokemon Busters ),https://www.youtube.com/watch?v=XUJkBeNPPGc
253,도깨비(DoKev)  펄어비스 개발자 인터뷰 모든걸 설명한다. -게임 오버뷰,https://www.youtube.com/watch?v=gPBAki8O00c
254,펄어비스 찐직원도 도깨비 트레일러 보고 감동먹음  도깨비 트레일러 리액션 펄크루트 펄어비스 채용 도깨비,https://www.youtube.com/watch?v=6-73dpBhhPU
255,ESTE JUEGO ES UNA FUMADA... Y ME ENCANTA!!  DOKEV - TODOS LOS DETALLES Y GAMEPLAY en Espa ol,https://www.youtube.com/watch?v=e8Vc3FGVdfU
256,DokeV라고 알아요? K-게임의 미래 도깨비만 믿고 가자! 외 - 하프위크뉴스(8월 4주차 후반),https://www.youtube.com/watch?v=v87QfWYks3I
257,DokeV - Gamescom 2021 gameplay trailer (from the makers of Black Desert),https://www.youtube.com/watch?v=G-aDMYbSILE
258,DokeV - ANDROID & IOS First Look Trailer HD,https://www.youtube.com/watch?v=j-_P8fZyl30
259,Dont Judge DokeV Too Soon,https://www.youtube.com/watch?v=GZZzRkIeCs8
260,"4                  Pearl Abyss: Shadow Arena, PLAN 8, DokeV   Crimson Desert",https://www.youtube.com/watch?v=wXSx0qJqh9o
261,DokeV un maravilloso mundo m gico,https://www.youtube.com/watch?v=ca3-HCckakg
262,What is DokeV? Trailer First Impressions.,https://www.youtube.com/watch?v=GrjWiNJdpF8
263,[지스타2019] 펄어비스 신작 '도깨비(DokeV)' 트레일러 공개 현장,https://www.youtube.com/watch?v=5muBBIVLdXA
264,블소2 로 상처받은 유저들에게 펄어비스 신작 도깨비 인게임 그래픽 & 뮤직비디오 KOREA GAME : DOKEV INGAME + MUSIC VIDEO,https://www.youtube.com/watch?v=Bp2i_jvmBdA
265,"DOKEV - Das koreanische ""Pokemon""  berraschte uns alle",https://www.youtube.com/watch?v=dq0_BTjFvdE
266,DokeV REACTION! JUST WOW!,https://www.youtube.com/watch?v=2gDzlG4vyY8
267, DokeV                -        !!,https://www.youtube.com/watch?v=2nLUIBfFsjU
268,게임 안 좋아하던 사람도 하고 싶게 만드는 'DokeV 도깨비' 게임 트레일러 영상 리뷰 해보기 DokeV Trailer Reaction,https://www.youtube.com/watch?v=KTz8cLabaEs
269,DokeV - Gameplay Reveal Trailer,https://www.youtube.com/watch?v=KbZi_8YpZ4o
270,Dokev: Press Announcement/CN Version Coming 2020/PC Console and Mobile,https://www.youtube.com/watch?v=jJyRBPlF-Dg
271,"DokeV 펄어비스 도깨비 OST 락스타 1시간 논스톱재생 1 Play for an hour, rock star. #도깨비 #펄어비스 #락스타 #검은사막 #블소2 #오딘",https://www.youtube.com/watch?v=ZCo7Ou1-FIY
272,"도깨비가 특별한 이유, 감성과 디테일",https://www.youtube.com/watch?v=Q8THkWW-WT0
273,Yeni G lgeler Arenas ...Plan 8....DokeV....Crimson Desert Trailer,https://www.youtube.com/watch?v=02urF6_AFdk
274,"펄어비스, 게임스컴에서 도깨비 공개할 가능성 높은 이유",https://www.youtube.com/watch?v=4isPwCaazNI
275,New Open World MMO! Dokev - Android IOS PC Gameplay Trailer,https://www.youtube.com/watch?v=cR8i2X_rgJQ
276,DokeV             -                      ,https://www.youtube.com/watch?v=k9PvdYhSysc
277,   DokeV                              K    DokeV     ,https://www.youtube.com/watch?v=ZYncIMxPmIY
278,DokeV: World Premiere Gameplay Trailer | Gamescom 2021 Reveal,https://www.youtube.com/watch?v=fAIIlcHj40Q
279,Inside DokeV Game Overview Reaction - Open World Action Game! Capture ALL DOKEBI!,https://www.youtube.com/watch?v=umS5QUtxEZw
280,"DokeV | New Open World Pokemon-Like Console MMORPG - Trailer Breakdown, Info & More!  ",https://www.youtube.com/watch?v=CFW0yxBiqt0
281,펄어비스 도깨비 트레일러 _ Dokev Gameplay Trailer,https://www.youtube.com/watch?v=YSEJosSYHFk
282,  요청 영상   도깨비 OST - 락스타 ( 가사 ) DokeV OST - ROCKSTAR ( Lyrics )   1시간 듣기 1 hour loop  ,https://www.youtube.com/watch?v=1MB64WLv8XE
283,  요청 영상   도깨비 OST - 락스타 ( TAK Remix ) DokeV OST - ROCKSTAR ( TAK Remix )   1시간 듣기 1 hour loop  ,https://www.youtube.com/watch?v=wXqMVSIVT1c
284,Dokev!!! Gamescom Opening Night Live 2021 REACT,https://www.youtube.com/watch?v=aZyb1q_DkCA
285,DokeV - O Novo Jogo de Captura de Monstrinhos da Pearl Abyss,https://www.youtube.com/watch?v=rO4h2vyHe7M
286,knify REACTS: DokeV - World Premiere Gameplay Trailer | gamescom 2021,https://www.youtube.com/watch?v=PFkzxLaDxgw
287,DokeV                          Open World                   ,https://www.youtube.com/watch?v=1S_DNSjhn1s
288,DokeV - Official Extended Gameplay Trailer | gamescom 2021 Reaction   ,https://www.youtube.com/watch?v=PRLRuECc0DA
289,VAI MUDAR o conceito de JOGO de CRIAN A - DokeV,https://www.youtube.com/watch?v=J20v_GYXAgE
290,SANGAT INDAH ! POKEMON HARUS TAKUT DENGAN GAME INI - DOKEV INDONESIA REACTION,https://www.youtube.com/watch?v=x6_hsMeu7rY
291,도깨비 개발자 등장! 게임스컴 도깨비 트레일러 비하인드 썰풉니다  펄크루트 펄어비스 채용 DokeV,https://www.youtube.com/watch?v=gv1emeA5Ovc
292,DokeV - Official Gameplay Trailer Reaction,https://www.youtube.com/watch?v=oQVLQCHRQ48
293,DOKEV : LE SUCCESSEUR DE POKEMON,https://www.youtube.com/watch?v=nOebBDR0V2w
294,"Week 35 News Roundup! Lost Ark, Last Epoch, New World, Wolcen, Dokev & Much More!!",https://www.youtube.com/watch?v=xzzC2WA0mfk
295,DokeV Mobile | Update | Hindi | Releasing Year | Open-World Pokemon Style Game |,https://www.youtube.com/watch?v=a4QC6xZcpys
296,DokeV the game I always wanted to play | DokeV Trailer Reaction,https://www.youtube.com/watch?v=oXscu2RbZlo
297,DokeV - Another Monster Collecting MMO?!,https://www.youtube.com/watch?v=fF3gAChJQaU
298,K-GAME 그래픽 퀄리티 맛집 펄어비스 오픈월드 DOKEV #Shorts,https://www.youtube.com/watch?v=wq9TduNBmZ4
299,DokeV Looks Wildly Good,https://www.youtube.com/watch?v=6mdY_xWBO8U
300,"펄어비스 DokeV 도깨비 게임 트레일러 노래 ""Rockstar"" TAK 리믹스 제로투 댄스 Ver",https://www.youtube.com/watch?v=Z6ehXG1VuKc
301,O Trailer de DokeV   Real? | JogabiliClipes,https://www.youtube.com/watch?v=eJ7yzQhoJkU
302,"펄어비스 주가 전망_신작게임 도깨비, 붉은사막, 플랜8로 살펴본 주가 전망, 공매도 분석, 엔씨소프트 주식 주가 전망, 불매, 가족 채용, 엔씨소프트 게임 신작",https://www.youtube.com/watch?v=nbfHzLwmY-w
303,DokeV New Open World MMO | Creature Collecting Action Adventure By Pearl Abyss,https://www.youtube.com/watch?v=gzg6tlVyRpc
304,도깨비 OST - 락스타(Remix) 1시간 | DoKeV OST - ROCKSTAR(Remix) 1hour 내가 들으려고 만든 1시간 루프,https://www.youtube.com/watch?v=f0LlHVTWj4g
305,단타매매영상 | 도깨비(DokeV) 국뽕에 취한다~! | 펄어비스에서 폭풍단타,https://www.youtube.com/watch?v=c3ShyjB4G2A
306,DokeV -             PA     Teaser               2022     ,https://www.youtube.com/watch?v=FGpuzkCElp8
307,DokeV Gameplay Trailer Reaction,https://www.youtube.com/watch?v=_5wMz7a8D68
308,DokeV Extended Gameplay Demo Walkthrough - An Upcoming Open World Action Adventure Game/PC/PS5/XBOX,https://www.youtube.com/watch?v=8j2nYkZhJ7U
309,DokeV - Gameplay Trailer Song: ROCKSTAR (Piano Cover + Sheet Music),https://www.youtube.com/watch?v=ZzOH6IzJI9k
310,This Game Is Going To Be Something Special! | Burn Reaction: DokeV,https://www.youtube.com/watch?v=VV5uKXQFRwk
311,Dokev - Gameplay Trailer/100% Banger HypeWatch/PC PS4 Xbox,https://www.youtube.com/watch?v=VCkIqoIKxho
312,DOKEV! O POK MON QUE VOC  SEMPRE SONHOU! DOKEV | POK MON | NOT CIAS,https://www.youtube.com/watch?v=mHH3A1a4co8
313,"Unbelievable Quality Next Pearl Abyss Game ""DokeV"" Trailer    ",https://www.youtube.com/watch?v=qsvehhoMjtw
314,DokeV - ROCKSTAR (TAK Mix),https://www.youtube.com/watch?v=i0rXp1lnZUY
315,"Gaming News Recap #158 - News on DokeV, Mortal Online 2, Hearthstone: Mercenaries & More!",https://www.youtube.com/watch?v=ftVU_F2_Pw0
316,펄어비스 신작 도깨비 인게임 트레일러 리뷰(DokeV ingame trailer review),https://www.youtube.com/watch?v=-rH_ehyhsSA
317,도깨비 DokeV 게임플레이영상..#Shorts,https://www.youtube.com/watch?v=LkfLo0by3-o
318, Speed Painting  펄어비스 DOKEV 팬아트,https://www.youtube.com/watch?v=CdSIQWUGxrE
319,이 게임 대박 날꺼같은데? 펄어비스 [DokeV],https://www.youtube.com/watch?v=L1xOM1WUYTY
320,DOKEV D-Day 2011,https://www.youtube.com/watch?v=D9KzZCkuP5w
321,OMG THIS GAME LOOKS SO GOOD!! | DokeV Gamescom,https://www.youtube.com/watch?v=v47gO52VS98
322,[Live] VodTheTalk EP.2 - DokeV                         ,https://www.youtube.com/watch?v=qj89IVKQFR0
323,DOKEV. Tr iler GAMEPLAY a 4K. Acci n y aventura en MUNDO ABIERTO. Color y DIVERSI N,https://www.youtube.com/watch?v=2MZrzdfXzUE
324,DOKEV TERNYATA RILIS DI MOBILE - DOKEV #1,https://www.youtube.com/watch?v=AJk45DgBMyQ
325,Dokev not a mmo any more?,https://www.youtube.com/watch?v=4fB68qaX_lU
326,"[DokeV] ""도깨비"" 게임 뭔데 이리 귀엽냐",https://www.youtube.com/watch?v=uZKF_0AsRMs
327,"1분컷! 주가 떡상의 이유! 펄어비스의 도깨비(DokeV), 모든 게이머들이 기대 중.. 3N 격파 각? e알남",https://www.youtube.com/watch?v=RNhyKMK3MP0
328,DokeV Trailer Reaction,https://www.youtube.com/watch?v=ciT8DmA3ab4
329,This open-world game is Pokemon + Kingdom Hearts: DokeV (gameplay trailer),https://www.youtube.com/watch?v=JkkwXBhy5zg
330,K게임 펄어비스 시청주의 화장실 다녀오세요. 도깨비(DokeV) 게임 플레이 최초 트레일러 [ 뿅식이 게임소개 ],https://www.youtube.com/watch?v=_pZWim6q_dk
331,DokeV Saints Row and Bees?!? ( Aliens Fireteam Elite Gameplay),https://www.youtube.com/watch?v=33gqfhqquVs
332,[지스타2019] 펄어비스 신작 도깨비(Dokev) 트레일러 공개현장 | 펄어비스 커넥트(Pearl Abyss Connect),https://www.youtube.com/watch?v=35Do9C1u8Hg
333,Pearl Abyss Announces DokeV as New Adorable MMO | Gameplay Trailer Reaction,https://www.youtube.com/watch?v=4JD-MAMb26c
334,DokeV LOOKS KINDA INSANE THO | Reaction To Gamescom 2021: Opening Night Live,https://www.youtube.com/watch?v=3qysFN1cmP0
335,DOKEV Juego MMO Open World (Trailer) Android    ,https://www.youtube.com/watch?v=1ueV3ckv_Zo
336,DokeV Gamescom 2021 Trailer Reaction Video,https://www.youtube.com/watch?v=VKHJlTtijMg
337,펄어비스 도깨비 DokeV OST 락스타,https://www.youtube.com/watch?v=hMRqV0ljr00
338,"Always Online Podcast: Aliens Fireteam Elite Review, DokeV Thoughts, And Lost Ark Delayed Ep 401",https://www.youtube.com/watch?v=luNR4GMGhRs
339,DokeV trailer tiktok review,https://www.youtube.com/watch?v=8WYKJl7jpDA
340,"도깨비 Dokev 게임 플레이 영상, 오픈월드 게임 추천",https://www.youtube.com/watch?v=ftvg-WS6nO4
341,Dokev a pokemon-like open world action adventure that looks so good. Coming out on 2022. #Gamescom,https://www.youtube.com/watch?v=s-eNBApiuS4
342,DokeV Game Pokemon ala Pearl Abyss | Info Terbaru dan Link Pre - Register,https://www.youtube.com/watch?v=Rfz1CC0kQsg
343,펄어비스 도깨비 게임플레이 트레일러 댓글모음 Pearl Abyss dokev gameplay trailer comment collection,https://www.youtube.com/watch?v=WH93D_zo0SU
344,YourRAGE Reacts To DokeV - Official Extended Gameplay Trailer | gamescom 2021,https://www.youtube.com/watch?v=ZU4tax_xJqQ
345,DOKEV MOBILE : HOW TO DOWNLOAD || MMORPG game || PRE REGISTER NOW AVAILABLE | TAMIL,https://www.youtube.com/watch?v=m-glKd67O1k
346,What is DokeV? A monster taming mmo!,https://www.youtube.com/watch?v=eC1hFgPTmNI
347,DokeV GTA Is Awesome | DokeV Multiplayer Explained,https://www.youtube.com/watch?v=2IwaKIXbq1E
348,Dokev Gamescom 2021 Short Trailer,https://www.youtube.com/watch?v=6Uem4SUXkf8
349,도깨비 [DokeV] 게임플레이 트레일러,https://www.youtube.com/watch?v=b5b3pCCTD_k
350,도깨비(DokeV) - 월드 프리미어 게임플레이 트레일러 l 펄어비스 신작!,https://www.youtube.com/watch?v=-m63tmSfZz0
351,My reaction to the DokeV Official Developer Walkthrough Trailer | GAMEDAME REACTS,https://www.youtube.com/watch?v=0HJxvvbpz74
352,DokeV Gameplay Trailer From Gamecom 2021,https://www.youtube.com/watch?v=X383cjw2Q2M
353,DokeV | Release Date & Leaks | All News & Rumors | Latest Update,https://www.youtube.com/watch?v=ozAuaJmKUyU
354,Game Aksi Petualangan Open World Gaya Pokemon Buatan Pearl Abyss ! | DOKEV,https://www.youtube.com/watch?v=5o1Y6kGDkms
355,Information on DokeV you might not know #DokeV,https://www.youtube.com/watch?v=3OzNkEF2qgA
356,DokeV gameplay - Upcoming action Open-world MMO game trailer + in-game footage Release in 2022,https://www.youtube.com/watch?v=XlzxwiNoK6g
357,도깨비 게임플레이 트레일러 영상DoKeV,https://www.youtube.com/watch?v=8tDQfHEERAo
358,DOKEV! EL HIJO DE MONSTER HUNTER Y POKEMON! | JORLOL,https://www.youtube.com/watch?v=t64XIasdneU
359,DokeV World Premiere Gameplay Trailer Reaction,https://www.youtube.com/watch?v=WnBqJPcEFX0
360, 펄 어비스  DoKeV 도깨비는 어떤게임일까? | 수집형+변신+어드벤처,https://www.youtube.com/watch?v=_fh3GwKKuyY
361,DOKEV Onderlinge wedstrijd 19 03 2011 HD720,https://www.youtube.com/watch?v=RiMbuAO1c6c
362,Rockstar [DokeV (도깨비) Trailer(very low sound)] Guitar only.ver,https://www.youtube.com/watch?v=ws-kF1ic6Gw
363,DokeV - World Premiere Gameplay Trailer | gamescom 2021 reaction,https://www.youtube.com/watch?v=3hbD5kGLEQk
364,Game of the show at Gamescom...DokeV #shorts #gaming #dokev #pokemon,https://www.youtube.com/watch?v=QQU1OG1YJT8
365,pearlabyss dokev펄어비스 도깨비 메타버스 게임 대박인듯 어여출시하삼,https://www.youtube.com/watch?v=xbJhRifJfts
366,DokeV Gameplay and Trailer,https://www.youtube.com/watch?v=h7RNCh-4Rv8
367,DokeV WTF is this?,https://www.youtube.com/watch?v=RVN4dYcnhKM
368,[펄어비스 도깨비] K게임 소개 영상을 보고 동심으로 돌아갔습니다! 감격스럽다..(PEARLABYSS DokeV) [4K],https://www.youtube.com/watch?v=XLRWXvs_mNo
369,Inside DokeV: Game Overview Reaction,https://www.youtube.com/watch?v=PeUwmRLm-mM
370,This game will DESTROY Genshin Impact | DokeV,https://www.youtube.com/watch?v=bDM5CISevVw
371,REACCI N Gamescom 2021 DokeV,https://www.youtube.com/watch?v=qiUK-eTvA_w
372,DokeV Puts Pokemon Legends Arceus & GameFreak To Shame!,https://www.youtube.com/watch?v=4lrk8-qe6g4
373,DokeV - Trailer Gamescom 2021,https://www.youtube.com/watch?v=4m8cVvxDw3o
374,Halo Infinite Launch Fiasco | Gamescom | Elden Ring | DokeV | Death Stranding: The Backlog Ep. 54,https://www.youtube.com/watch?v=NkRmvuj_7IM
375,갓 겜의 등장 '도깨비(DokeV)' - 첫 공개 게임 플레이 트레일러 4K  역대급 비주얼  갓오브워의 아버지도 극찬한 게임 한국 게임의 가능성,https://www.youtube.com/watch?v=jo4CH0KoDX0
376,DokeV | Review dan Jadwal Rilis | Game UwU |,https://www.youtube.com/watch?v=HKyLhYrS3kk
377,도깨비 DokeV 펄어비스 신작 Pearl Abyss New Game 고맙습니다. 펄어비스,https://www.youtube.com/watch?v=LvjfOoo3Kpo
378,Better Quality Reaction DokeV,https://www.youtube.com/watch?v=cWw9JiiBOv0
379,DokeV - Gamescom Trailer Rockstar (Piano Tutorial + Sheets),https://www.youtube.com/watch?v=aBWO3r3ureE
380,펄어비스 하반기 주가 전망 / 메타버스 플랫폼에 구현한 신작 게임 '도깨비(DokeV)'의 트레일러를 공개 / 기준가 85.000원,https://www.youtube.com/watch?v=cPQVEO30SEQ
381,DokeV Song - ROCKSTAR (TAK Remix ver.) | 8ighty88,https://www.youtube.com/watch?v=zkSUyJldVjo
382,[      ] DokeV - ROCKSTAR,https://www.youtube.com/watch?v=PEtdmYa82jQ
383,DokeV Reaction. First time watch!,https://www.youtube.com/watch?v=xd2RL66GI2U
